model,n_early,seed,n_train,n_cal,n_test,n_params,train_time_s,test_cells,y_true,y_pred,MAE,RMSE,MAPE,MedianAE,Within_50,Within_100,Bias,fold
Informer,50,0,71,23,23,17185,52.39,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96,211.9059,274.3318,48.8176,207.0398,0.3478,0.3478,-197.8224,0
Informer,50,1,71,23,23,17185,52.32,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29,209.7767,272.655,48.3771,204.7078,0.3478,0.3478,-195.4904,0
Informer,50,2,71,23,23,17185,52.18,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14,210.8264,273.4805,48.5943,205.8575,0.3478,0.3478,-196.6401,0
Informer,50,0,71,23,23,17185,52.68,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96,281.8659,409.6186,44.9224,277.0398,0.2609,0.2609,-281.8659,1
Informer,50,1,71,23,23,17185,52.46,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29,279.5339,408.0174,44.3514,274.7078,0.2609,0.2609,-279.5339,1
Informer,50,2,71,23,23,17185,53.33,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14,280.6836,408.8059,44.6329,275.8575,0.2609,0.2609,-280.6836,1
Informer,50,0,71,23,23,17185,54.4,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96,264.5079,335.7371,59.7181,273.0401,0.2174,0.2609,-231.5619,2
Informer,50,1,71,23,23,17185,59.53,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29,262.7843,334.133,59.5709,270.7081,0.2174,0.2609,-229.2299,2
Informer,50,2,71,23,23,17185,61.23,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14,263.6341,334.9228,59.6435,271.858,0.2174,0.2609,-230.3797,2
Informer,50,0,71,23,23,17185,69.05,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96,229.947,353.6545,39.311,84.0412,0.3913,0.5217,-215.8672,3
Informer,50,1,71,23,23,17185,73.0,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30,228.017,352.2333,38.8613,84.2952,0.3913,0.5217,-213.5309,3
Informer,50,2,71,23,23,17185,72.35,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14,228.9703,352.934,39.0834,83.1412,0.3913,0.5217,-214.6849,3
Informer,50,0,71,23,23,17185,67.02,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96|224.96,244.7661,323.0514,56.8421,166.0414,0.2609,0.2609,-209.3022,4
Informer,50,1,71,23,23,17185,66.2,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30|227.30,243.2405,321.5408,56.755,163.7021,0.2609,0.2609,-206.963,4
Informer,50,2,71,23,23,17185,65.91,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14|226.14,243.9951,322.2867,56.798,164.8591,0.2609,0.2609,-208.12,4
PatchTST,50,0,71,23,23,17473,56.45,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,226.89|226.89|226.88|226.89|226.89|226.89|226.89|226.88|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.88|226.89|226.89|226.89|226.89|226.89|226.89|226.89,210.1459,272.945,48.4531,205.1121,0.3478,0.3478,-195.8954,0
PatchTST,50,1,71,23,23,17473,56.41,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.99|225.99,210.9654,273.5902,48.6223,206.0102,0.3478,0.3478,-196.7935,0
PatchTST,50,2,71,23,23,17473,56.35,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,227.28|227.29|227.27|227.28|227.29|227.29|227.29|227.27|227.29|227.29|227.29|227.28|227.29|227.29|227.28|227.27|227.29|227.29|227.29|227.29|227.29|227.28|227.29,209.7832,272.6604,48.3775,204.7167,0.3478,0.3478,-195.4991,0
PatchTST,50,0,71,23,23,17473,56.38,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.88|226.88|226.88|226.88|226.89,279.9394,408.2953,44.4506,275.1125,0.2609,0.2609,-279.9394,1
PatchTST,50,1,71,23,23,17473,56.88,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.98|225.98|225.98|225.99,280.8378,408.9118,44.6706,276.0112,0.2609,0.2609,-280.8378,1
PatchTST,50,2,71,23,23,17473,59.09,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,227.29|227.29|227.29|227.28|227.28|227.29|227.28|227.29|227.28|227.28|227.28|227.29|227.29|227.29|227.29|227.29|227.29|227.28|227.26|227.28|227.28|227.28|227.29,279.5432,408.0238,44.3536,274.716,0.2609,0.2609,-279.5432,1
PatchTST,50,0,71,23,23,17473,51.04,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,226.88|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.88|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.88|226.88,263.0835,334.411,59.5962,271.113,0.2174,0.2609,-229.6353,2
PatchTST,50,1,71,23,23,17473,50.84,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99,263.7477,335.0286,59.6529,272.0111,0.2174,0.2609,-230.5337,2
PatchTST,50,2,71,23,23,17473,47.03,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,227.28|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.29|227.28|227.29|227.28|227.28|227.29|227.28|227.29|227.28|227.29|227.29|227.29|227.28|227.28,262.7889,334.1373,59.5708,270.7139,0.2174,0.2609,-229.237,2
PatchTST,50,0,71,23,23,17473,46.14,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,226.89|226.89|226.88|226.89|226.89|226.89|226.88|226.88|226.88|226.89|226.88|226.89|226.89|226.88|226.88|226.88|226.88|226.88|226.88|226.89|226.89|226.88|226.89,228.3563,352.4824,38.9404,83.8848,0.3913,0.5217,-213.9416,3
PatchTST,50,1,71,23,23,17473,46.12,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.99|225.97|225.99,229.0995,353.0293,39.1135,83.0149,0.3913,0.5217,-214.8412,3
PatchTST,50,2,71,23,23,17473,46.34,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,227.29|227.29|227.28|227.28|227.29|227.28|227.28|227.28|227.28|227.28|227.28|227.29|227.28|227.28|227.28|227.28|227.28|227.28|227.28|227.28|227.29|227.26|227.28,228.0269,352.2406,38.8636,84.2838,0.3913,0.5217,-213.5429,3
PatchTST,50,0,71,23,23,17473,46.99,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89|226.89,243.5081,321.805,56.7703,164.112,0.2609,0.2609,-207.3732,4
PatchTST,50,1,71,23,23,17473,46.93,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.99|225.98|225.99|225.99|225.99|225.99|225.99|225.98,244.0961,322.3869,56.8038,165.0133,0.2609,0.2609,-208.2749,4
PatchTST,50,2,71,23,23,17473,49.88,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,227.29|227.29|227.29|227.28|227.29|227.29|227.28|227.28|227.29|227.28|227.29|227.28|227.29|227.29|227.29|227.29|227.28|227.28|227.29|227.29|227.29|227.29|227.28,243.2491,321.5494,56.7555,163.7139,0.2609,0.2609,-206.9762,4
